,accommodates,bathrooms,bedrooms,beds,city,latitude,longitude,metropolitan,property_type,zipcode_clean,id,listing_id,price
2135602,5.0,1.0,2.0,2.0,new york,40.77106890321123,-73.95322030180108,NYC,Apartment,10075,2721610,2721610,235.06905692401344
2135823,3.0,1.0,1.0,1.0,new york,40.774416448580006,-73.9581711431312,NYC,Apartment,10075,15435755,15435755,189.5880477870801
2135929,6.0,1.0,2.0,5.0,new york,40.771495457102716,-73.95222159991395,NYC,Apartment,10075,15176427,15176427,243.90580890234472
2136206,4.0,1.0,0.0,1.0,new york,40.77102193103738,-73.95357163850407,NYC,Apartment,10075,8883343,8883343,179.728917756025
2136530,2.0,1.0,1.0,1.0,new york,40.77040766124596,-73.9505636776096,NYC,Apartment,10075,18191639,18191639,174.6502479181522
2136609,3.0,1.0,0.0,1.0,new york,40.771016980041324,-73.9510161241465,NYC,Apartment,10075,13278590,13278590,169.5624708501115
2136683,3.0,1.0,0.0,1.0,new york,40.77018351950455,-73.94988268103667,NYC,Apartment,10075,1613419,1613419,169.5624708501115
2136970,4.0,1.0,0.0,1.0,new york,40.77091628159295,-73.94882262604739,NYC,Apartment,10075,9415290,9415290,179.728917756025
2137240,2.0,1.0,0.0,1.0,new york,40.77089035793789,-73.95070873830878,NYC,Apartment,10075,12537062,12537062,156.20250283311665
2137571,3.0,1.0,1.0,3.0,new york,40.77239358613197,-73.95559745881498,NYC,Apartment,10075,17420295,17420295,189.5880477870801
2137870,4.0,1.0,1.0,1.0,new york,40.771489391664154,-73.95230494594462,NYC,Apartment,10075,16163691,16163691,200.95516700962867
2137975,3.0,1.0,0.0,2.0,new york,40.77134690840178,-73.95486016093452,NYC,Apartment,10075,17749333,17749333,169.5624708501115
2137994,3.0,1.0,1.0,2.0,new york,40.77221980124348,-73.95482356455423,NYC,Apartment,10075,18274387,18274387,189.5880477870801
2137995,3.0,1.0,1.0,2.0,new york,40.770315778846616,-73.95268458086305,NYC,Apartment,10075,10612067,10612067,189.5880477870801
2138306,4.0,1.5,2.0,3.0,new york,40.77194244675268,-73.956003102844,NYC,Apartment,10075,1702916,1702916,245.93760186691097
2138411,4.0,1.0,0.0,1.0,new york,40.7718146112811,-73.95145442581493,NYC,Apartment,10075,12996544,12996544,179.728917756025
2138692,4.0,1.0,2.0,2.0,new york,40.77491219849803,-73.95524230214647,NYC,Apartment,10075,16290362,16290362,224.68826748673823
2138910,6.0,1.0,1.0,3.0,new york,40.772053609069744,-73.95338997426886,NYC,Apartment,10075,6559926,6559926,218.1428212110907
2139143,3.0,1.0,1.0,1.0,new york,40.76954142319625,-73.96150242545411,NYC,Apartment,10075,14772799,14772799,189.5880477870801
2139428,2.0,1.0,1.0,2.0,new york,40.776475238895685,-73.96125729062246,NYC,Apartment,10075,1755484,1755484,174.6502479181522
2139471,8.0,1.5,3.0,3.0,new york,40.770769853162506,-73.95598511169594,NYC,Apartment,10075,14450256,14450256,316.3997436706534
2139558,3.0,1.0,0.0,2.0,new york,40.77600108861871,-73.96165974957137,NYC,Apartment,10075,17219225,17219225,169.5624708501115
2139559,4.0,1.0,1.0,1.0,new york,40.77413145213974,-73.95655640728731,NYC,Apartment,10075,17220943,17220943,200.95516700962867
2139566,2.0,1.0,1.0,1.0,new york,40.7730305848256,-73.9538190588139,NYC,Apartment,10075,16827389,16827389,174.6502479181522
2139878,2.0,1.0,0.0,1.0,new york,40.7710270093292,-73.95166185843837,NYC,Condominium,10075,14713936,14713936,197.10485643689128
2140241,6.0,2.0,2.0,3.0,new york,40.77131375738887,-73.95454452951708,NYC,Apartment,10075,17863480,17863480,292.22086399073
2140322,4.0,1.0,2.0,2.0,new york,40.77452165693211,-73.95505947066644,NYC,Apartment,10075,13142351,13142351,224.68826748673823
2140686,2.0,1.0,1.0,1.0,new york,40.77039820996121,-73.95023716559439,NYC,Apartment,10075,851772,851772,174.6502479181522
2140712,2.0,1.0,1.0,1.0,new york,40.769276851182944,-73.95020905237804,NYC,Apartment,10075,260765,260765,174.6502479181522
2141028,3.0,1.0,1.0,2.0,new york,40.77101306258996,-73.95917446833381,NYC,Apartment,10075,16841125,16841125,189.5880477870801
2141280,4.0,1.0,1.0,2.0,new york,40.77511998778635,-73.95570889258192,NYC,Apartment,10075,17820705,17820705,200.95516700962867
2141322,2.0,1.0,1.0,1.0,new york,40.770646710639745,-73.95064297932267,NYC,Apartment,10075,4187747,4187747,174.6502479181522
2141585,4.0,1.0,1.0,2.0,new york,40.772591285194416,-73.95646748505277,NYC,Apartment,10075,6742680,6742680,200.95516700962867
2141901,2.0,1.0,1.0,1.0,new york,40.772523326556005,-73.9555986060713,NYC,Apartment,10075,6940108,6940108,174.6502479181522
2141919,2.0,1.0,0.0,1.0,new york,40.772341516644055,-73.94961705319899,NYC,Apartment,10075,16178388,16178388,156.20250283311665
2142068,2.0,1.0,1.0,1.0,new york,40.771303139269364,-73.95346913685133,NYC,Apartment,10075,908047,908047,174.6502479181522
2142074,2.0,1.0,0.0,1.0,new york,40.77406912049428,-73.95237934578265,NYC,Apartment,10075,5075659,5075659,156.20250283311665
2142285,2.0,1.0,0.0,1.0,new york,40.77034705293353,-73.95272950361924,NYC,Apartment,10075,14725304,14725304,156.20250283311665
2142333,2.0,1.0,1.0,1.0,new york,40.774945962649156,-73.95463714545171,NYC,Apartment,10075,4370274,4370274,174.6502479181522
2142634,2.0,1.0,1.0,1.0,new york,40.77151294671535,-73.95265026100405,NYC,Apartment,10075,17801409,17801409,174.6502479181522
2142672,2.0,1.0,0.0,1.0,new york,40.773159785360434,-73.95326705705406,NYC,Apartment,10075,13670185,13670185,156.20250283311665
2142692,2.0,1.0,1.0,1.0,new york,40.77432191917461,-73.95787020046886,NYC,Apartment,10075,1020625,1020625,174.6502479181522
2142999,2.0,1.0,0.0,1.0,new york,40.773842994132906,-73.9561930612619,NYC,Apartment,10075,11888497,11888497,156.20250283311665
2143138,2.0,1.0,0.0,1.0,new york,40.76596153216652,-73.9515000714318,NYC,Apartment,10075,2057474,2057474,156.20250283311665
2143617,5.0,1.0,2.0,2.0,new york,40.770580836746575,-73.95076145132495,NYC,Apartment,10075,12596,12596,235.06905692401344
2143721,4.0,1.0,1.0,1.0,new york,40.77488132090559,-73.95447341561803,NYC,Apartment,10075,16781639,16781639,200.95516700962867
2143793,3.0,1.0,1.0,2.0,new york,40.85167082606068,-73.93697704805406,NYC,Apartment,10033,16013708,16013708,119.00776022191769
2143795,6.0,1.0,2.0,3.0,new york,40.849835238977505,-73.94186827640968,NYC,Apartment,10033,7872617,7872617,153.1039765501568
2143802,5.0,1.0,2.0,2.0,new york,40.85262410152356,-73.93821351357785,NYC,Apartment,10033,799829,799829,147.55699153262623
2144133,6.0,1.0,1.0,3.0,new york,40.84601207515424,-73.93766318656901,NYC,Apartment,10033,17849335,17849335,136.93209494924338
2144207,2.0,1.0,2.0,2.0,new york,40.853836958446564,-73.93763275026858,NYC,Apartment,10033,11546336,11546336,122.57862676060579
2144287,6.0,1.0,2.0,3.0,new york,40.85073495372921,-73.93927583478897,NYC,Apartment,10033,667502,667502,153.1039765501568
2144534,4.0,1.0,2.0,2.0,new york,40.84504215399336,-73.93657851973518,NYC,Apartment,10033,9710184,9710184,141.04078697919945
2144546,4.0,1.0,2.0,2.0,new york,40.8494372384035,-73.93777054881419,NYC,Apartment,10033,17630130,17630130,141.04078697919945
2144763,2.0,1.0,1.0,1.0,new york,40.85265092413253,-73.93836803688545,NYC,Apartment,10033,13436143,13436143,109.63103987591332
2144932,2.0,1.0,1.0,1.0,new york,40.846424610316745,-73.93970379232539,NYC,Apartment,10033,331986,331986,109.63103987591332
2145077,8.0,1.5,3.0,5.0,new york,40.849813325457006,-73.93629524517256,NYC,Apartment,10033,16720880,16720880,198.60969754444275
2145411,2.0,1.0,1.0,1.0,new york,40.8532224341005,-73.9356312799503,NYC,Apartment,10033,6761084,6761084,109.63103987591332
2145569,2.0,1.0,0.0,1.0,new york,40.85503692862978,-73.93647684264103,NYC,Apartment,10033,2959036,2959036,98.05106503393077
2145699,4.0,1.0,2.0,2.0,new york,40.854788878047756,-73.93313285811685,NYC,Apartment,10033,9065297,9065297,141.04078697919945
2145759,4.0,1.0,1.0,1.0,new york,40.8514052012359,-73.93852522442604,NYC,Apartment,10033,15998919,15998919,126.1431013715363
2145816,4.0,1.0,1.0,2.0,new york,40.852409768474615,-73.93679770220781,NYC,Apartment,10033,13186447,13186447,126.1431013715363
2145823,4.0,1.0,2.0,2.0,new york,40.848096296405046,-73.93847141568149,NYC,Apartment,10033,2046096,2046096,141.04078697919945
2146188,3.0,1.0,2.0,2.0,new york,40.85061004970489,-73.93474141565378,NYC,Apartment,10033,10308585,10308585,133.06275155621466
2146201,7.0,2.0,3.0,3.0,new york,40.851299419907406,-73.93681103250326,NYC,Condominium,10033,17516489,17516489,267.00319982349976
2146487,5.0,1.0,3.0,3.0,new york,40.8507283261036,-73.93851273484117,NYC,Apartment,10033,13098452,13098452,164.98368903066083
2146490,2.0,1.0,1.0,1.0,new york,40.85264405071568,-73.92975647658878,NYC,Apartment,10033,12220661,12220661,109.63103987591332
2146555,2.0,1.0,1.0,1.0,new york,40.85557664641056,-73.93777301490026,NYC,Apartment,10033,12871708,12871708,109.63103987591332
2146678,3.0,1.0,1.0,2.0,new york,40.84855640856634,-73.9324582108253,NYC,Apartment,10033,13925225,13925225,119.00776022191769
2146864,2.0,1.0,1.0,1.0,new york,40.8517275454689,-73.94020745192637,NYC,Apartment,10033,4948944,4948944,109.63103987591332
2147218,4.0,1.0,2.0,2.0,new york,40.85173815105399,-73.93974828269906,NYC,Apartment,10033,486902,486902,141.04078697919945
2147464,6.0,1.0,3.0,3.0,new york,40.85083052018658,-73.9409344565821,NYC,Apartment,10033,4427442,4427442,171.18578112866655
2147763,3.0,1.0,1.0,1.0,new york,40.85182194544464,-73.92941071597664,NYC,Apartment,10033,14066397,14066397,119.00776022191769
2147769,3.0,1.0,2.0,2.0,new york,40.849143571752585,-73.9387640244462,NYC,Apartment,10033,631747,631747,133.06275155621466
2148037,2.0,1.0,0.0,1.0,new york,40.85238197798443,-73.9396141947787,NYC,Apartment,10033,9612265,9612265,98.05106503393077
2148379,3.0,1.5,2.0,2.0,new york,40.85486727318242,-73.93505265513295,NYC,Apartment,10033,568933,568933,145.64683052478273
2148543,4.0,1.0,1.0,1.0,new york,40.85407866791675,-73.93620290165559,NYC,Apartment,10033,7125990,7125990,126.1431013715363
2148580,2.0,1.0,1.0,1.0,new york,40.849850559724324,-73.94024552323519,NYC,Apartment,10033,16241281,16241281,109.63103987591332
2148770,5.0,1.0,1.0,2.0,new york,40.848342737919076,-73.93336426024328,NYC,Apartment,10033,9103619,9103619,131.9710201540783
2148969,3.0,1.0,0.0,2.0,new york,40.84710315543715,-73.9350084659631,NYC,Apartment,10033,16312966,16312966,106.43735250773092
2149086,2.0,1.0,1.0,1.0,new york,40.85295570790879,-73.93526546894772,NYC,Apartment,10033,8055598,8055598,109.63103987591332
2149326,2.0,1.0,1.0,1.0,new york,40.84821965441293,-73.93344424289769,NYC,Apartment,10033,3273170,3273170,109.63103987591332
2149436,6.0,1.0,2.0,4.0,new york,40.835099684239246,-73.94503789424095,NYC,Apartment,10033,9632372,9632372,153.1039765501568
2149791,2.0,1.0,1.0,1.0,new york,40.84962406537071,-73.9399426948712,NYC,Apartment,10033,6094597,6094597,109.63103987591332
2149823,2.0,1.0,1.0,1.0,new york,40.85212734881026,-73.93596452853524,NYC,Apartment,10033,12356779,12356779,109.63103987591332
2149947,5.0,1.0,2.0,3.0,new york,40.845219601397844,-73.93901804068206,NYC,Apartment,10033,15486268,15486268,147.55699153262623
2149960,4.0,1.0,2.0,3.0,new york,40.85399159897805,-73.93832950298241,NYC,Apartment,10033,16368425,16368425,141.04078697919945
2149988,3.0,1.0,0.0,1.0,new york,40.851592588952364,-73.94035807401521,NYC,Apartment,10033,7717785,7717785,106.43735250773092
2150313,4.0,1.0,2.0,2.0,new york,40.85203271357634,-73.93875916884306,NYC,Apartment,10033,1984261,1984261,141.04078697919945
2150634,4.0,1.0,1.0,2.0,new york,40.85016157198051,-73.93177959324703,NYC,Apartment,10033,851784,851784,126.1431013715363
2150880,2.0,1.0,0.0,1.0,new york,40.8483591668751,-73.94025023883773,NYC,Apartment,10033,15531911,15531911,98.05106503393077
2150934,2.0,1.0,1.0,2.0,new york,40.85060077178619,-73.9402281773588,NYC,Apartment,10033,1178389,1178389,109.63103987591332
2151271,4.0,1.0,2.0,3.0,new york,40.84714788877913,-73.9396684431025,NYC,Apartment,10033,4443694,4443694,141.04078697919945
2151282,4.0,1.0,1.0,2.0,new york,40.85278121412103,-73.93939900699887,NYC,Apartment,10033,1006697,1006697,126.1431013715363
2151292,4.0,1.0,1.0,2.0,new york,40.84546996438049,-73.93839803037756,NYC,Apartment,10033,9705176,9705176,126.1431013715363
2151461,3.0,1.0,1.0,1.0,new york,40.85479191416543,-73.93724410399005,NYC,Apartment,10033,13114057,13114057,119.00776022191769
2151518,4.0,1.0,2.0,3.0,denver,39.771620170793156,-105.01114067854496,denver,House,80211,4211844,4211844,142.3655229506789
2151866,10.0,2.0,3.0,6.0,denver,39.77168072084234,-105.01994322169931,denver,House,80211,7600940,7600940,248.67447261336864
2152142,5.0,2.0,3.0,4.0,denver,39.77160700199194,-105.013191647822,denver,House,80211,12095588,12095588,209.8922089708722
2152277,5.0,2.5,2.0,2.0,denver,39.77315052494781,-105.00718577186359,denver,House,80211,8760285,8760285,199.76179872556304
2152596,4.0,2.5,2.0,2.0,denver,39.7747881632557,-105.00603661275532,denver,Townhouse,80211,8741945,8741945,208.80103752696058
2152599,6.0,1.0,2.0,4.0,denver,39.77059878670699,-105.01994643473377,denver,Apartment,80211,4077803,4077803,156.6458224069188
2152881,4.0,1.0,1.0,2.0,denver,39.77107994957879,-105.02105989376743,denver,House,80211,3561443,3561443,123.24996133608175
2153227,2.0,1.0,1.0,1.0,denver,39.77712543328571,-105.01958215355852,denver,Apartment,80211,13029504,13029504,103.65547495368205
2153578,4.0,1.0,1.0,2.0,denver,39.775892376768354,-105.01766433595584,denver,Apartment,80211,1005908,1005908,122.80813420364858
2153675,8.0,1.5,4.0,5.0,denver,39.777699696525545,-105.02168519324358,denver,House,80211,3241711,3241711,247.40583884778195
2153811,4.0,1.0,2.0,2.0,denver,39.7702011180953,-105.00731224155338,denver,House,80211,11650301,11650301,142.3655229506789
2153897,3.0,1.0,1.0,1.0,denver,39.77531617827774,-105.01851917718339,denver,Apartment,80211,3645091,3645091,114.46320280473384
2154169,5.0,2.0,3.0,3.0,denver,39.77077265618818,-105.01007939952379,denver,House,80211,3848525,3848525,209.8922089708722
2154525,5.0,2.0,3.0,3.0,denver,39.782821007671814,-105.00597547433156,denver,House,80211,1609666,1609666,209.8922089708722
2154890,,1.0,2.0,3.0,denver,39.77001341014584,-105.01808687379423,denver,House,80211,8349724,8349724,
2155239,7.0,2.5,2.0,3.0,denver,39.7696996665939,-105.018261155081,denver,House,80211,4051568,4051568,216.89862038709353
2155394,,1.5,2.0,2.0,denver,39.771723883119456,-105.00738495397243,denver,House,80211,5672771,5672771,
2155660,2.0,1.0,1.0,1.0,denver,39.76975861571477,-104.9988659897861,denver,House,80211,10500808,10500808,104.02839651589582
2155663,2.0,1.0,1.0,1.0,denver,39.77204139417656,-105.02096850920972,denver,House,80211,7592501,7592501,104.02839651589582
2155813,4.0,1.0,2.0,2.0,denver,39.77955225985128,-105.02221590183711,denver,House,80211,1845556,1845556,142.3655229506789
2156129,6.0,2.0,3.0,2.0,denver,39.77190020879464,-105.0169420336354,denver,House,80211,4065526,4065526,219.46477648765793
2156130,2.0,1.0,1.0,2.0,denver,39.77024164161851,-105.01366712265688,denver,Loft,80211,5762080,5762080,134.27151742080767
2156431,4.0,1.0,2.0,2.0,denver,39.779018035868006,-105.02231392687106,denver,House,80211,10037506,10037506,142.3655229506789
2156460,2.0,1.0,2.0,1.0,denver,39.77048350917444,-105.01050350409815,denver,House,80211,9237825,9237825,120.16277255715795
2156547,7.0,1.0,2.0,3.0,denver,39.77230085033832,-105.0097772308045,denver,House,80211,11496933,11496933,163.2504234612985
2156883,6.0,2.0,3.0,3.0,denver,39.77061674675543,-105.0148347821141,denver,House,80211,3782011,3782011,219.46477648765793
2157140,4.0,1.0,2.0,2.0,denver,39.77691424426249,-105.00846895052652,denver,House,80211,721758,721758,142.3655229506789
2157455,6.0,1.0,2.0,2.0,denver,39.77093829666549,-105.01101517251793,denver,House,80211,11966335,11966335,157.20938747506744
2157780,2.0,1.0,1.0,1.0,denver,39.771802030429704,-105.00090420024414,denver,House,80211,6464704,6464704,104.02839651589582
2157965,,1.5,2.0,3.0,denver,39.773798250821216,-105.00936566911585,denver,House,80211,1069351,1069351,
2158270,4.0,1.0,1.0,2.0,denver,39.77492656408892,-105.00856346128565,denver,Apartment,80211,10683692,10683692,122.80813420364858
2158567,8.0,2.0,4.0,2.0,denver,39.77450335244199,-105.01071083772928,denver,House,80211,6698984,6698984,271.9844672300648
2158578,4.0,3.5,3.0,3.0,denver,39.772585814422065,-105.00723386497705,denver,Townhouse,80211,12125647,12125647,291.4868747167722
2158876,5.0,1.0,2.0,2.0,denver,39.775562253837,-105.00428810378,denver,House,80211,12008338,12008338,150.3522621542657
2159232,,1.5,3.0,3.0,denver,39.77447013764241,-105.01130343236242,denver,House,80211,2391908,2391908,
2159568,7.0,1.0,2.0,3.0,denver,39.77419161378778,-105.0076526060071,denver,House,80211,6092001,6092001,163.2504234612985
2159707,4.0,1.0,1.0,2.0,denver,39.78092995743635,-105.02149133907636,denver,Apartment,80211,7369518,7369518,122.80813420364858
2160032,4.0,1.0,2.0,2.0,denver,39.770759067563226,-105.02362415900005,denver,House,80211,3495498,3495498,142.3655229506789
2160319,4.0,1.0,2.0,2.0,denver,39.77529451664304,-105.01170026184488,denver,Townhouse,80211,10190798,10190798,157.1557151198142
2160625,7.0,2.0,3.0,5.0,denver,39.77155049272907,-105.00330790701535,denver,House,80211,7665310,7665310,227.89808084540414
2160918,4.0,1.0,2.0,2.0,denver,39.7706917620144,-105.0003482407158,denver,House,80211,4615413,4615413,142.3655229506789
2161170,2.0,1.0,1.0,1.0,denver,39.77154717198507,-105.01008531719064,denver,Apartment,80211,3115132,3115132,103.65547495368205
2161451,2.0,1.0,1.0,1.0,denver,39.77194315277874,-105.0247780723039,denver,Apartment,80211,1911814,1911814,103.65547495368205
2162135,4.0,1.5,1.0,2.0,denver,39.7570602871933,-105.0102174819374,denver,Condominium,80211,217996,217996,142.346318156637
2162464,4.0,2.0,2.0,2.0,denver,39.75784762792289,-105.01363660004101,denver,Condominium,80211,12671803,12671803,180.75837657110014
2162498,4.0,1.0,2.0,2.0,denver,39.76120596851067,-105.01731581085664,denver,House,80211,5334219,5334219,142.3655229506789
2162792,,1.0,2.0,2.0,denver,39.76177694819869,-105.01634452686106,denver,Townhouse,80211,9027615,9027615,
2163139,6.0,2.5,3.0,3.0,denver,39.760257260900715,-105.00972194192532,denver,House,80211,9030735,9030735,241.26758926448025
2163463,13.0,4.5,5.0,8.0,denver,39.76101679732735,-105.0085073840976,denver,House,80211,4576625,4576625,568.0802973572307
2163618,3.0,1.0,2.0,2.0,denver,39.76822074990513,-105.01662849287331,denver,Apartment,80211,4612572,4612572,132.2159743439608
2163704,6.0,2.0,2.0,3.0,denver,39.760357696498495,-105.0181962497253,denver,House,80211,3166947,3166947,189.99702074010224
2163849,4.0,1.0,1.0,2.0,denver,39.75763992850422,-105.01691430437245,denver,Loft,80211,12072343,12072343,159.08117288074143
2163948,4.0,1.0,1.0,1.0,denver,39.76038780982877,-105.00872590412528,denver,Apartment,80211,12771796,12771796,122.80813420364858
2164148,8.0,2.0,3.0,5.0,denver,39.7658095338425,-105.01482512107614,denver,House,80211,259616,259616,235.46483990884255
2164425,2.0,1.0,1.0,1.0,denver,39.76335702857378,-105.01881177361857,denver,House,80211,2653512,2653512,104.02839651589582
2164722,6.0,1.0,2.0,3.0,denver,39.75985332301162,-105.01683960611513,denver,House,80211,7931953,7931953,157.20938747506744
2164860,6.0,1.0,3.0,3.0,denver,39.76348588126833,-105.0063734125915,denver,House,80211,9010867,9010867,181.59191628153272
2165157,2.0,1.0,0.0,1.0,denver,39.758784474281406,-105.01352849523899,denver,Loft,80211,1737365,1737365,116.24274605014291
2165478,4.0,2.0,2.0,2.0,denver,39.76646608055161,-105.0028833105218,denver,House,80211,2827887,2827887,172.05731573138704
2165756,8.0,2.0,3.0,4.0,denver,39.760176316845865,-105.00871373556907,denver,House,80211,12274820,12274820,235.46483990884255
2166097,4.0,1.0,1.0,2.0,denver,39.759351515206106,-105.00755684992794,denver,Condominium,80211,12360019,12360019,129.48279954769117
